siteenergyusekbtu,totalghgemissions,yearbuilt,is_using_electricitykWh,is_using_naturalgaskWh,is_using_steamusekWh,largestpropertyusetypegfa,numberofbuildings,numberoffloors,propertygfabuildings,buildingtype,primarypropertytype
2159932.0,102.73,1928.0,1,1,0,24828.0,1.0,4.0,24828.0,Multifamily LR (1-4),Low-Rise Multifamily
792734.8125,5.53,1987.0,1,0,0,27860.0,1.0,4.0,43380.0,Multifamily LR (1-4),Low-Rise Multifamily
982332.8125,6.85,1984.0,1,0,0,36248.0,1.0,4.0,36248.0,Multifamily LR (1-4),Low-Rise Multifamily
907758.5,6.33,1985.0,1,0,0,26347.0,1.0,4.0,26347.0,Multifamily LR (1-4),Low-Rise Multifamily
2274920.5,71.87,1989.0,1,1,0,53041.0,1.0,5.0,53041.0,Multifamily MR (5-9),Mid-Rise Multifamily
18011944.0,279.21,2009.0,1,1,0,282899.0,1.0,8.0,326475.0,Multifamily MR (5-9),Mid-Rise Multifamily
2979413.5,43.6,1969.0,1,1,0,52926.0,1.0,7.0,52926.0,Multifamily MR (5-9),Mid-Rise Multifamily
1533245.75,38.52,2004.0,1,1,0,15000.0,1.0,1.0,15000.0,Nonresidential COS,Other
887022.875,6.18,1999.0,1,0,0,33850.0,1.0,6.0,46070.0,Multifamily MR (5-9),Mid-Rise Multifamily
694903.8125,4.84,1993.0,1,0,0,24572.0,1.0,6.0,40740.0,Multifamily MR (5-9),Mid-Rise Multifamily
306911.0938,6.61,1924.0,1,1,0,21528.0,1.0,2.0,21528.0,NonResidential,Other
1094940.75,13.14,1928.0,1,1,0,25828.0,1.0,2.0,30000.0,NonResidential,Other
6914839.5,163.74,2008.0,1,1,0,228299.0,1.0,8.0,243928.0,Multifamily MR (5-9),Mid-Rise Multifamily
524144.6875,3.65,2003.0,1,0,0,24070.0,1.0,5.0,28879.0,Multifamily MR (5-9),Mid-Rise Multifamily
584545.625,14.22,1997.0,1,1,0,20406.0,1.0,4.0,20406.0,Multifamily LR (1-4),Low-Rise Multifamily
726124.625,5.06,1910.0,1,0,0,34909.0,1.0,6.0,34909.0,Multifamily MR (5-9),Mid-Rise Multifamily
4059424.75,28.3,1909.0,1,0,0,152893.0,1.0,6.0,201656.0,Multifamily MR (5-9),Mid-Rise Multifamily
1191189.25,8.3,2007.0,1,0,0,38348.0,1.0,4.0,82486.0,Multifamily LR (1-4),Low-Rise Multifamily
1445538.625,10.08,1959.0,1,0,0,45201.0,1.0,3.0,45201.0,Multifamily LR (1-4),Low-Rise Multifamily
1332927.125,9.29,1962.0,1,0,0,43330.0,1.0,3.0,43330.0,Multifamily LR (1-4),Low-Rise Multifamily
564988.8125,9.25,1996.0,1,1,0,26756.0,1.0,3.0,32112.0,Multifamily LR (1-4),Low-Rise Multifamily
1049436.25,21.32,2005.0,1,1,0,29888.0,1.0,5.0,29888.0,Multifamily MR (5-9),Mid-Rise Multifamily
1170864.125,12.15,1992.0,1,1,0,25968.0,1.0,10.0,31152.0,Multifamily HR (10+),High-Rise Multifamily
601818.625,4.2,1984.0,1,0,0,21788.0,1.0,3.0,23210.0,Multifamily LR (1-4),Low-Rise Multifamily
864420.875,15.22,1979.0,1,1,0,27533.0,1.0,4.0,27533.0,Multifamily LR (1-4),Low-Rise Multifamily
987987.3125,6.89,1969.0,1,0,0,30216.0,1.0,3.0,30216.0,Multifamily LR (1-4),Low-Rise Multifamily
637053.1875,21.24,1999.0,1,1,0,23125.0,1.0,8.0,32335.0,Multifamily MR (5-9),Mid-Rise Multifamily
913117.6875,6.37,1960.0,1,0,0,41046.0,1.0,4.0,41076.0,Multifamily LR (1-4),Low-Rise Multifamily
616130.0,4.3,1960.0,1,0,0,24948.0,1.0,4.0,24948.0,Multifamily LR (1-4),Low-Rise Multifamily
5274642.0,36.77,1942.0,1,0,0,30554.0,1.0,2.0,30087.0,NonResidential,Other
786253.6875,29.24,1975.0,1,1,0,40445.0,1.0,1.0,40445.0,NonResidential,Worship Facility
1137967.5,13.29,1996.0,1,1,0,23500.0,1.0,1.0,23500.0,NonResidential,Retail Store
1404253.75,31.79,1967.0,1,1,0,23067.0,1.0,1.0,22420.0,NonResidential,Retail Store
639566.875,4.46,1968.0,1,0,0,23728.0,1.0,4.0,23728.0,Multifamily LR (1-4),Low-Rise Multifamily
986353.125,11.79,2007.0,1,1,0,28880.0,1.0,4.0,42763.0,Multifamily LR (1-4),Low-Rise Multifamily
8518313.0,237.54,1961.0,1,1,0,25987.0,1.0,1.0,25842.0,NonResidential,Supermarket / Grocery Store
448600.5,3.13,1979.0,1,0,0,20448.0,1.0,3.0,20448.0,Multifamily LR (1-4),Low-Rise Multifamily
1208035.375,8.42,1992.0,1,0,0,16766.0,1.0,3.0,26389.0,NonResidential,Small- and Mid-Sized Office
858780.625,14.9,1982.0,1,1,0,25859.0,1.0,3.0,25859.0,NonResidential,Small- and Mid-Sized Office
1730600.625,34.26,1974.0,1,1,0,20600.0,1.0,1.0,25600.0,NonResidential,Warehouse
222255.9063,1.55,1965.0,1,0,0,10200.0,1.0,1.0,23169.0,NonResidential,Other
1294615.25,9.03,2008.0,1,0,0,33385.0,1.0,4.0,33385.0,NonResidential,Small- and Mid-Sized Office
1388345.125,37.49,1960.0,1,1,0,56884.0,1.0,1.0,56884.0,NonResidential,Warehouse
1083156.5,7.55,2000.0,1,0,0,17334.0,0.0,6.0,34582.0,Multifamily MR (5-9),Mid-Rise Multifamily
555153.125,3.87,1988.0,1,0,0,23835.0,1.0,3.0,23835.0,Multifamily LR (1-4),Low-Rise Multifamily
2017967.75,46.44,1989.0,1,1,0,32810.0,1.0,1.0,32810.0,NonResidential,Retail Store
841821.0,5.87,1999.0,1,0,0,30716.0,1.0,3.0,42260.0,Multifamily LR (1-4),Low-Rise Multifamily
1287159.25,59.84,1910.0,1,1,0,22704.0,1.0,3.0,22704.0,Multifamily LR (1-4),Low-Rise Multifamily
97690.39844,0.68,1980.0,1,0,0,30989.0,1.0,3.0,30989.0,NonResidential,Self-Storage Facility
57133.19922,0.4,1915.0,1,0,0,39952.0,1.0,3.0,39952.0,NonResidential,Self-Storage Facility
706505.6875,9.36,1963.0,1,1,0,28674.0,1.0,4.0,28674.0,Multifamily LR (1-4),Low-Rise Multifamily
533370.625,3.72,1962.0,1,0,0,21240.0,1.0,3.0,21240.0,Multifamily LR (1-4),Low-Rise Multifamily
4337107.5,102.3,1990.0,1,1,0,115575.0,1.0,4.0,115575.0,Multifamily LR (1-4),Low-Rise Multifamily
657385.8125,4.58,1961.0,1,0,0,20784.0,1.0,2.0,20022.0,NonResidential,Small- and Mid-Sized Office
520011.8125,14.81,1960.0,1,1,0,18229.0,1.0,2.0,36498.0,NonResidential,Distribution Center
469499.8125,11.08,1968.0,1,1,0,31845.0,1.0,1.0,35946.0,NonResidential,Distribution Center
845044.125,5.94,2007.0,1,1,0,25184.0,1.0,4.0,24472.0,NonResidential,Small- and Mid-Sized Office
727385.8125,5.07,1979.0,1,0,0,21617.0,1.0,4.0,22365.0,NonResidential,Small- and Mid-Sized Office
904059.875,6.3,1994.0,1,0,0,30172.0,1.0,4.0,30172.0,NonResidential,Small- and Mid-Sized Office
1568550.75,10.93,2008.0,1,0,0,50179.0,1.0,6.0,75638.0,Multifamily MR (5-9),Mid-Rise Multifamily
442375.8125,3.08,1988.0,1,0,0,17945.0,1.0,3.0,23466.0,Multifamily LR (1-4),Low-Rise Multifamily
782494.3125,5.46,1990.0,1,0,0,20540.0,1.0,5.0,30199.0,Multifamily MR (5-9),Mid-Rise Multifamily
241478.5938,1.68,1927.0,1,0,0,42500.0,1.0,4.0,42500.0,NonResidential,Warehouse
1121537.75,7.82,1901.0,1,0,0,14448.0,1.0,4.0,23032.0,NonResidential,Small- and Mid-Sized Office
8287440.5,175.3,2008.0,1,1,0,144947.0,1.0,6.0,197368.0,Multifamily MR (5-9),Mid-Rise Multifamily
7240274.0,303.81,1900.0,1,1,0,42850.0,1.0,3.0,40836.0,NonResidential,Other
698367.6875,21.69,1911.0,1,1,0,30200.0,1.0,4.0,30200.0,Multifamily LR (1-4),Low-Rise Multifamily
1686405.0,34.52,1968.0,1,1,0,23500.0,1.0,2.0,23500.0,NonResidential,Small- and Mid-Sized Office
579888.3125,16.67,1966.0,1,1,0,22282.0,1.0,1.0,22282.0,NonResidential,Small- and Mid-Sized Office
502898.6875,17.39,1902.0,1,1,0,24000.0,1.0,2.0,24000.0,NonResidential,Self-Storage Facility
868859.8125,6.06,1964.0,1,0,0,32471.0,1.0,4.0,36000.0,Multifamily LR (1-4),Low-Rise Multifamily
1995131.75,60.67,1909.0,1,1,0,9500.0,1.0,3.0,27085.0,NonResidential,Mixed Use Property
1930938.0,19.7,1979.0,1,1,0,75154.0,1.0,4.0,75154.0,Multifamily LR (1-4),Low-Rise Multifamily
520206.6875,3.63,1987.0,1,0,0,20475.0,1.0,3.0,24156.0,Multifamily LR (1-4),Low-Rise Multifamily
2127534.0,14.83,1975.0,1,0,0,73187.0,1.0,3.0,79963.0,Multifamily LR (1-4),Low-Rise Multifamily
1427294.375,30.49,1994.0,1,1,0,46439.0,1.0,3.0,46439.0,Multifamily LR (1-4),Low-Rise Multifamily
1207092.75,8.42,1988.0,1,0,0,57693.0,1.0,4.0,57693.0,Multifamily LR (1-4),Low-Rise Multifamily
885865.875,6.18,1995.0,1,0,0,26040.0,1.0,3.0,26040.0,Multifamily LR (1-4),Low-Rise Multifamily
8086943.5,309.14,1996.0,1,1,0,31991.0,0.0,2.0,29258.0,Nonresidential COS,Other
2235765.5,44.26,1931.0,1,1,0,37500.0,1.0,2.0,37500.0,NonResidential,Small- and Mid-Sized Office
1212883.75,8.46,1990.0,1,0,0,21642.0,1.0,3.0,28392.0,Multifamily LR (1-4),Low-Rise Multifamily
1164364.75,33.28,1930.0,1,1,0,23983.0,1.0,3.0,23983.0,NonResidential,K-12 School
809870.8125,30.49,1980.0,1,1,0,20100.0,1.0,1.0,24100.0,NonResidential,Distribution Center
781682.5,5.45,1979.0,1,0,0,20319.0,1.0,3.0,24371.0,Multifamily LR (1-4),Low-Rise Multifamily
3846501.25,128.66,2004.0,1,1,0,51515.0,3.0,2.0,31343.0,NonResidential,K-12 School
764832.6875,5.33,1980.0,1,0,0,34142.0,1.0,4.0,34142.0,Multifamily LR (1-4),Low-Rise Multifamily
1137513.625,29.66,1995.0,1,1,0,32927.0,1.0,5.0,32512.0,Multifamily MR (5-9),Mid-Rise Multifamily
5952875.0,45.6,1979.0,1,1,0,164210.0,1.0,27.0,117069.0,Multifamily HR (10+),High-Rise Multifamily
783651.5,18.11,1996.0,1,1,0,21454.0,1.0,6.0,30713.0,Multifamily MR (5-9),Mid-Rise Multifamily
2735056.0,30.13,2003.0,1,1,0,79586.0,1.0,6.0,125774.0,Multifamily MR (5-9),Mid-Rise Multifamily
2450442.75,17.08,1996.0,1,0,0,24052.0,1.0,3.0,33062.0,NonResidential,Mixed Use Property
1735995.75,67.45,1957.0,1,1,0,18000.0,1.0,2.0,20294.0,NonResidential,Other
1286817.375,8.97,1983.0,1,0,0,24008.0,1.0,4.0,29722.0,NonResidential,Small- and Mid-Sized Office
1755788.5,12.24,1983.0,1,0,0,41707.0,1.0,4.0,26048.0,NonResidential,Small- and Mid-Sized Office
2189735.0,42.87,1960.0,1,1,0,20176.0,1.0,2.0,57644.0,NonResidential,Mixed Use Property
1700057.375,28.28,1955.0,1,1,0,25547.0,1.0,2.0,39497.0,NonResidential,Warehouse
1544146.625,25.12,2001.0,1,1,0,69881.0,1.0,3.0,69881.0,Multifamily LR (1-4),Low-Rise Multifamily
934980.875,6.52,1991.0,1,0,0,39141.0,1.0,5.0,19977.0,Multifamily MR (5-9),Mid-Rise Multifamily
584575.625,4.08,1963.0,1,0,0,21094.0,1.0,3.0,21094.0,Multifamily LR (1-4),Low-Rise Multifamily
720516.125,5.02,1988.0,1,0,0,22694.0,1.0,7.0,28799.0,Multifamily MR (5-9),Mid-Rise Multifamily
867456.875,6.05,1992.0,1,0,0,27892.0,1.0,4.0,34813.0,Multifamily LR (1-4),Low-Rise Multifamily
800626.6875,5.58,1961.0,1,0,0,23727.0,1.0,4.0,23727.0,Multifamily LR (1-4),Low-Rise Multifamily
719272.875,5.01,1959.0,1,0,0,22992.0,1.0,4.0,22992.0,Multifamily LR (1-4),Low-Rise Multifamily
824320.1875,5.75,1958.0,1,0,0,27852.0,1.0,3.0,27852.0,Multifamily LR (1-4),Low-Rise Multifamily
768755.125,19.23,1906.0,1,1,0,20235.0,1.0,3.0,24560.0,Multifamily LR (1-4),Low-Rise Multifamily
3548858.25,121.9,1932.0,1,1,0,53776.0,1.0,1.0,33087.0,Nonresidential COS,Other
594139.125,30.34,1908.0,1,1,0,29970.0,1.0,3.0,29970.0,Multifamily LR (1-4),Low-Rise Multifamily
7405070.0,375.56,1951.0,1,1,0,143498.0,1.0,2.0,143498.0,Multifamily LR (1-4),Low-Rise Multifamily
1211349.25,8.44,1982.0,1,0,0,27574.0,1.0,2.0,27574.0,NonResidential,Small- and Mid-Sized Office
5176196.5,36.09,1968.0,1,0,0,235590.0,1.0,4.0,227233.0,Multifamily LR (1-4),Low-Rise Multifamily
2733003.75,31.04,1986.0,1,1,0,81462.0,1.0,4.0,123841.0,Multifamily LR (1-4),Low-Rise Multifamily
599591.625,4.18,1977.0,1,0,0,24288.0,1.0,3.0,24288.0,Multifamily LR (1-4),Low-Rise Multifamily
2455923.5,17.12,1987.0,1,0,0,82706.0,1.0,3.0,112424.0,Multifamily LR (1-4),Low-Rise Multifamily
3936421.5,82.57,1998.0,1,1,0,43661.0,1.0,5.0,43661.0,NonResidential,Senior Care Community
4567879.0,101.76,1992.0,1,1,0,94717.0,1.0,4.0,94711.0,Multifamily LR (1-4),Senior Care Community
1364214.75,9.51,1986.0,1,0,0,41685.0,1.0,4.0,56996.0,Multifamily LR (1-4),Low-Rise Multifamily
2278160.0,15.88,1963.0,1,0,0,81722.0,1.0,3.0,79014.0,Multifamily LR (1-4),Low-Rise Multifamily
1962351.25,66.93,1992.0,1,1,0,22000.0,1.0,5.0,21620.0,Multifamily MR (5-9),Senior Care Community
2472350.25,17.24,1987.0,1,0,0,76105.0,1.0,3.0,48798.0,NonResidential,Small- and Mid-Sized Office
610744.6875,4.26,1989.0,1,0,0,21422.0,1.0,3.0,21422.0,Multifamily LR (1-4),Low-Rise Multifamily
653175.8125,26.31,1928.0,1,1,0,20384.0,1.0,3.0,20384.0,Multifamily LR (1-4),Low-Rise Multifamily
431815.6875,3.01,1977.0,1,0,0,20383.0,1.0,3.0,20383.0,Multifamily LR (1-4),Low-Rise Multifamily
639407.375,4.46,1976.0,1,0,0,24288.0,1.0,3.0,24288.0,Multifamily LR (1-4),Low-Rise Multifamily
1998725.25,44.28,1952.0,1,1,0,17500.0,1.0,2.0,32009.0,NonResidential,Mixed Use Property
705262.125,4.92,1979.0,1,0,0,24552.0,1.0,3.0,24552.0,Multifamily LR (1-4),Low-Rise Multifamily
3600897.25,63.45,1970.0,1,1,0,88340.0,1.0,7.0,88340.0,Multifamily MR (5-9),Mid-Rise Multifamily
1459199.75,33.42,1988.0,1,1,0,28841.0,1.0,3.0,28841.0,NonResidential,Medical Office
123767.2031,0.86,1977.0,1,0,0,31360.0,2.0,2.0,33344.0,NonResidential,Self-Storage Facility
2436063.0,80.19,2005.0,1,1,0,30498.0,2.0,1.0,30498.0,Nonresidential COS,Other
6682175.0,135.11,1972.0,1,1,0,124848.0,1.0,8.0,124904.0,Multifamily MR (5-9),Senior Care Community
1299001.625,9.06,1989.0,1,0,0,37588.0,1.0,4.0,44645.0,Multifamily LR (1-4),Low-Rise Multifamily
1169932.75,8.16,1901.0,1,0,0,21000.0,1.0,3.0,44104.0,Multifamily LR (1-4),Mixed Use Property
552822.125,3.85,1988.0,1,0,0,24711.0,1.0,4.0,24711.0,Multifamily LR (1-4),Low-Rise Multifamily
959352.0,42.96,1924.0,1,1,0,21405.0,1.0,2.0,42975.0,NonResidential,K-12 School
552015.625,3.85,1974.0,1,0,0,21552.0,1.0,3.0,21552.0,Multifamily LR (1-4),Low-Rise Multifamily
1612105.75,52.41,1963.0,1,1,0,13075.0,1.0,1.0,23260.0,NonResidential,Other
4746244.5,39.57,1988.0,1,1,0,142989.0,1.0,3.0,298714.0,Multifamily LR (1-4),Low-Rise Multifamily
2619088.5,55.85,1988.0,1,1,0,27262.0,1.0,2.0,30659.0,NonResidential,Small- and Mid-Sized Office
1012024.313,32.58,1920.0,1,1,0,27144.0,1.0,2.0,27144.0,NonResidential,Other
3475804.25,184.6,1970.0,1,1,0,23166.0,5.0,1.0,23166.0,NonResidential,Other
1633105.375,11.39,1979.0,1,0,0,44667.0,1.0,2.0,34759.0,NonResidential,Medical Office
98960776.0,3278.11,1966.0,1,1,0,483520.0,8.0,1.0,415632.0,NonResidential,Hospital
1943933.625,13.55,1999.0,1,0,0,37296.0,1.0,3.0,29810.0,Multifamily LR (1-4),Low-Rise Multifamily
567608.625,3.96,1968.0,1,0,0,24052.0,1.0,3.0,24163.0,Multifamily LR (1-4),Low-Rise Multifamily
1614026.25,53.21,1965.0,1,1,0,45909.0,1.0,2.0,44719.0,NonResidential,Worship Facility
586848.1875,4.09,1972.0,1,0,0,20368.0,1.0,3.0,20368.0,Multifamily LR (1-4),Low-Rise Multifamily
1747034.0,78.29,1927.0,1,1,0,22059.0,1.0,3.0,22059.0,Multifamily LR (1-4),Low-Rise Multifamily
5833800.0,129.89,1965.0,1,1,0,21603.0,1.0,1.0,21603.0,NonResidential,Supermarket / Grocery Store
2493240.25,22.29,1963.0,1,1,0,65538.0,1.0,11.0,65538.0,Multifamily HR (10+),High-Rise Multifamily
4826430.0,117.79,1980.0,1,1,0,112950.0,1.0,18.0,125258.0,Multifamily HR (10+),High-Rise Multifamily
1002458.875,18.72,2000.0,1,1,0,26148.0,1.0,3.0,26148.0,Multifamily LR (1-4),Low-Rise Multifamily
647321.5,4.51,1988.0,1,0,0,24847.0,1.0,4.0,24847.0,Multifamily LR (1-4),Low-Rise Multifamily
785144.8125,5.47,1985.0,1,0,0,22356.0,1.0,4.0,26827.0,Multifamily LR (1-4),Low-Rise Multifamily
2299216.0,44.6,1973.0,1,1,0,63414.0,2.0,5.0,57233.0,Multifamily MR (5-9),Mid-Rise Multifamily
1167734.75,8.14,2000.0,1,0,0,68400.0,1.0,6.0,68400.0,Multifamily MR (5-9),Mid-Rise Multifamily
623526.625,4.35,1986.0,1,0,0,21200.0,1.0,4.0,17840.0,Multifamily LR (1-4),Low-Rise Multifamily
776996.875,5.42,1986.0,1,0,0,27791.0,1.0,3.0,33331.0,Multifamily LR (1-4),Low-Rise Multifamily
1702992.0,11.87,1968.0,1,0,0,68815.0,1.0,3.0,68815.0,Multifamily LR (1-4),Low-Rise Multifamily
991759.125,14.81,1994.0,1,1,0,33500.0,1.0,6.0,31027.0,Multifamily MR (5-9),Mid-Rise Multifamily
102673696.0,3238.24,1964.0,1,1,0,520187.0,1.0,3.0,591981.0,NonResidential,Medical Office
436252.5,3.04,1979.0,1,0,0,43050.0,1.0,1.0,42900.0,NonResidential,Distribution Center
3091387.5,96.15,2005.0,1,1,0,57952.0,5.0,1.0,57952.0,Campus,Other
3094090.0,122.71,1971.0,1,1,0,18262.0,1.0,1.0,26232.0,NonResidential,Other
13223740.0,305.05,2010.0,1,1,0,338660.0,1.0,6.0,435501.0,Multifamily MR (5-9),Mid-Rise Multifamily
364966.9063,2.54,1972.0,1,0,0,20842.0,1.0,4.0,22472.0,Multifamily LR (1-4),Low-Rise Multifamily
756337.8125,6.31,1978.0,1,1,0,28918.0,1.0,4.0,28918.0,Multifamily LR (1-4),Low-Rise Multifamily
831855.875,5.8,1990.0,1,0,0,28543.0,1.0,4.0,43035.0,Multifamily LR (1-4),Low-Rise Multifamily
313528.0938,2.19,1956.0,1,0,0,25840.0,1.0,2.0,25840.0,NonResidential,Warehouse
1268459.0,43.63,1988.0,1,1,0,43813.0,1.0,1.0,45145.0,NonResidential,Small- and Mid-Sized Office
1734822.375,12.09,1988.0,1,0,0,68669.0,1.0,6.0,68669.0,Multifamily MR (5-9),Mid-Rise Multifamily
1981115.25,19.12,2001.0,1,1,0,44417.0,1.0,5.0,48237.0,NonResidential,Small- and Mid-Sized Office
501553.3125,3.5,1992.0,1,0,0,24192.0,1.0,3.0,24192.0,Multifamily LR (1-4),Low-Rise Multifamily
1612167.25,11.24,1965.0,1,0,0,44616.0,1.0,5.0,44616.0,Multifamily MR (5-9),Mid-Rise Multifamily
4027134.75,50.55,1978.0,1,1,0,143098.0,1.0,3.0,135955.0,Multifamily LR (1-4),Low-Rise Multifamily
1750362.25,12.2,2005.0,1,0,0,48550.0,1.0,4.0,66013.0,Multifamily LR (1-4),Low-Rise Multifamily
721983.5,5.03,1960.0,1,0,0,21822.0,1.0,5.0,21822.0,Multifamily MR (5-9),Mid-Rise Multifamily
659652.625,4.6,1978.0,1,0,0,34590.0,1.0,4.0,34590.0,Multifamily LR (1-4),Low-Rise Multifamily
1162493.625,8.1,2000.0,1,0,0,37964.0,1.0,3.0,37964.0,Multifamily LR (1-4),Low-Rise Multifamily
686757.875,7.09,1907.0,1,1,0,22402.0,1.0,3.0,22402.0,Multifamily LR (1-4),Low-Rise Multifamily
2823792.25,67.24,2008.0,1,1,0,61082.0,1.0,7.0,97490.0,Multifamily MR (5-9),Mid-Rise Multifamily
1162120.375,8.1,1911.0,1,0,0,31841.0,1.0,5.0,30985.0,Multifamily MR (5-9),Mid-Rise Multifamily
3432655.0,76.67,1991.0,1,1,0,71226.0,1.0,4.0,109874.0,Multifamily LR (1-4),Low-Rise Multifamily
648879.3125,4.52,1999.0,1,0,0,23986.0,1.0,4.0,37692.0,Multifamily LR (1-4),Low-Rise Multifamily
745336.8125,5.2,1966.0,1,0,0,31744.0,1.0,4.0,31744.0,Multifamily LR (1-4),Low-Rise Multifamily
872114.5,6.08,1907.0,1,0,0,35000.0,1.0,3.0,35000.0,Multifamily LR (1-4),Low-Rise Multifamily
1412424.25,44.4,1930.0,1,1,0,36837.0,1.0,4.0,36837.0,Multifamily LR (1-4),Low-Rise Multifamily
2466700.5,109.55,1930.0,1,1,0,39520.0,1.0,4.0,39520.0,Multifamily LR (1-4),Low-Rise Multifamily
1189942.75,32.35,1929.0,1,1,0,41420.0,1.0,4.0,41420.0,Multifamily LR (1-4),Low-Rise Multifamily
1266387.0,60.94,1930.0,1,1,0,20798.0,1.0,3.0,20798.0,Multifamily LR (1-4),Low-Rise Multifamily
1870457.75,86.86,1930.0,1,1,0,27035.0,1.0,4.0,32693.0,Multifamily LR (1-4),Low-Rise Multifamily
721549.625,5.03,1958.0,1,0,0,23553.0,1.0,3.0,23553.0,Multifamily LR (1-4),Low-Rise Multifamily
566183.0,3.95,1989.0,1,0,0,19531.0,1.0,5.0,22606.0,Multifamily MR (5-9),Mid-Rise Multifamily
420148.1875,2.93,2001.0,1,0,0,23381.0,1.0,3.0,23381.0,Multifamily LR (1-4),Low-Rise Multifamily
12250422.0,326.74,1994.0,1,1,0,45522.0,1.0,1.0,45522.0,NonResidential,Supermarket / Grocery Store
326778.6875,2.28,1979.0,1,0,0,16080.0,1.0,2.0,20088.0,NonResidential,Retail Store
1110150.625,7.74,1990.0,1,0,0,23466.0,1.0,4.0,27328.0,Multifamily LR (1-4),Low-Rise Multifamily
2495819.0,53.61,2014.0,1,1,0,62989.0,1.0,7.0,72356.0,Multifamily MR (5-9),Mid-Rise Multifamily
540323.3125,3.77,1969.0,1,0,0,24180.0,1.0,3.0,24180.0,Multifamily LR (1-4),Low-Rise Multifamily
654625.5,4.56,1980.0,1,0,0,23932.0,1.0,4.0,23932.0,Multifamily LR (1-4),Low-Rise Multifamily
7837692.5,179.55,1989.0,1,1,0,139557.0,5.0,2.0,138907.0,Campus,Other
2826828.0,23.6,1997.0,1,1,0,40657.0,1.0,2.0,40657.0,NonResidential,Small- and Mid-Sized Office
269016.6875,2.25,1900.0,1,1,0,18700.0,1.0,1.0,20200.0,NonResidential,Warehouse
10769230.0,349.55,1967.0,1,1,0,199136.0,1.0,17.0,212938.0,Multifamily HR (10+),High-Rise Multifamily
1721727.25,78.42,1930.0,1,1,0,29370.0,1.0,3.0,32688.0,Multifamily LR (1-4),Low-Rise Multifamily
2944680.75,128.54,1948.0,1,1,0,46445.0,1.0,3.0,50145.0,Multifamily LR (1-4),Low-Rise Multifamily
25970248.0,567.6,2008.0,1,1,0,629615.0,1.0,26.0,455459.0,Multifamily HR (10+),High-Rise Multifamily
1872278.625,85.78,1920.0,1,1,0,24900.0,1.0,4.0,24900.0,Multifamily LR (1-4),Low-Rise Multifamily
1988760.875,97.4,1929.0,1,1,0,25380.0,1.0,4.0,25380.0,Multifamily LR (1-4),Low-Rise Multifamily
2023858.75,48.08,2009.0,1,1,0,20346.0,1.0,6.0,32489.0,Multifamily MR (5-9),Mid-Rise Multifamily
13491170.0,235.32,2006.0,1,1,0,173204.0,1.0,17.0,237425.0,Multifamily HR (10+),High-Rise Multifamily
2960377.25,114.33,1902.0,1,1,0,50120.0,1.0,4.0,54770.0,Multifamily LR (1-4),Low-Rise Multifamily
400354.3125,5.81,1906.0,1,1,0,26100.0,1.0,4.0,33872.0,Multifamily LR (1-4),Low-Rise Multifamily
3652708.75,184.0,1904.0,1,1,1,44091.0,1.0,1.0,44086.0,NonResidential,Residence Hall
1403820.0,9.79,1970.0,1,0,0,54372.0,1.0,7.0,33548.0,NonResidential,Small- and Mid-Sized Office
831071.3125,5.79,1956.0,1,0,0,24039.0,1.0,3.0,24039.0,Multifamily LR (1-4),Low-Rise Multifamily
3014332.0,132.1,1960.0,1,1,0,45564.0,1.0,7.0,45564.0,Multifamily MR (5-9),Mid-Rise Multifamily
5104947.0,259.77,1967.0,1,1,1,92183.0,1.0,11.0,92183.0,Multifamily HR (10+),High-Rise Multifamily
1515854.875,56.7,1925.0,1,1,0,25316.0,1.0,4.0,25316.0,Multifamily LR (1-4),Low-Rise Multifamily
1859782.625,12.97,1957.0,1,0,0,51098.0,1.0,3.0,51098.0,Multifamily LR (1-4),Low-Rise Multifamily
1195351.25,8.33,1999.0,1,0,0,42952.0,1.0,6.0,57042.0,Multifamily MR (5-9),Mid-Rise Multifamily
14524386.0,712.39,1951.0,1,1,1,47000.0,1.0,1.0,47699.0,NonResidential,Other
25311526.0,1110.07,1945.0,1,0,1,228133.0,1.0,0.0,274568.0,NonResidential,Medical Office
1245923.75,62.23,1956.0,1,0,1,19658.0,1.0,3.0,21282.0,NonResidential,Small- and Mid-Sized Office
3787648.25,26.41,1921.0,1,0,0,41022.0,1.0,2.0,41022.0,NonResidential,Other
1967434.5,21.55,1982.0,1,1,0,59165.0,1.0,4.0,93087.0,Multifamily LR (1-4),Low-Rise Multifamily
2299535.25,30.86,1965.0,1,1,0,52000.0,1.0,3.0,86835.0,Multifamily LR (1-4),Low-Rise Multifamily
3612526.75,38.39,1966.0,1,1,0,28109.0,1.0,2.0,28109.0,NonResidential,Other
3776252.25,26.33,1990.0,1,0,0,113994.0,3.0,4.0,128649.0,Multifamily LR (1-4),Low-Rise Multifamily
409578.4063,2.86,1985.0,1,0,0,20590.0,1.0,3.0,20590.0,NonResidential,Small- and Mid-Sized Office
4217623.0,99.39,2010.0,1,1,0,124773.0,1.0,7.0,124773.0,Multifamily MR (5-9),Senior Care Community
530700.125,3.7,2001.0,1,0,0,16386.0,1.0,4.0,21388.0,Multifamily LR (1-4),Low-Rise Multifamily
1971236.0,13.74,2000.0,1,0,0,80250.0,1.0,6.0,103554.0,Multifamily MR (5-9),Mid-Rise Multifamily
113130.0,2.69,1977.0,1,1,0,21936.0,1.0,1.0,21936.0,NonResidential,Warehouse
