siteenergyusekbtu,totalghgemissions,yearbuilt,is_using_electricitykWh,is_using_naturalgaskWh,is_using_steamusekWh,largestpropertyusetypegfa,numberofbuildings,numberoffloors,propertygfabuildings,buildingtype,primarypropertytype
18730266.0,441.0,1988.0,1,1,1,108344.0,1.0,4.0,108344,NonResidential,Medical Office
9012448.0,56.0,1994.0,1,1,1,95995.0,1.0,4.0,95995,NonResidential,Medical Office
1098615.0,22.0,1997.0,1,1,1,98475.0,1.0,4.0,98475,NonResidential,Self-Storage Facility
45805132.0,1129.0,2000.0,1,1,1,215602.0,1.0,7.0,201075,NonResidential,Hospital
4042801.0,108.0,2008.0,1,1,1,55188.0,1.0,3.0,55188,NonResidential,Small- and Mid-Sized Office
13942242.0,225.0,1995.0,1,1,1,121087.0,1.0,2.0,121087,NonResidential,Supermarket / Grocery Store
7059693.0,29.0,2008.0,1,1,1,63225.0,1.0,1.0,63225,NonResidential,Supermarket / Grocery Store
4855320.0,180.0,1955.0,1,1,1,91532.0,0.0,1.0,113780,Nonresidential COS,Other
22354008.0,136.0,1999.0,1,1,1,325424.0,1.0,1.0,243044,NonResidential,Other
3723936.0,15.0,1952.0,1,1,1,72000.0,1.0,3.0,53464,NonResidential,Other
9175851.0,114.0,1997.0,1,1,1,107931.0,1.0,1.0,131387,NonResidential,Retail Store
869355.0,14.0,1999.0,1,1,1,67155.0,1.0,3.0,94400,NonResidential,Self-Storage Facility
11940622.0,221.0,1964.0,1,1,1,124231.0,6.0,1.0,111900,NonResidential,Other
14011996.0,226.0,1984.0,1,1,1,144776.0,0.0,1.0,144776,NonResidential,Supermarket / Grocery Store
18798718.0,581.0,1967.0,1,1,1,57805.0,1.0,1.0,114000,NonResidential,Retail Store
9410348.0,179.0,1997.0,1,1,1,50065.0,1.0,1.0,50083,NonResidential,Supermarket / Grocery Store
5186626.0,21.0,1988.0,1,0,1,96504.0,1.0,3.0,95426,NonResidential,Large Office
4312058.0,18.0,2000.0,1,1,1,90000.0,1.0,4.0,53472,NonResidential,Small- and Mid-Sized Office
5415896.0,22.0,2001.0,1,1,1,62232.0,1.0,3.0,62332,NonResidential,Small- and Mid-Sized Office
11037208.0,64.0,1999.0,1,1,1,152579.0,1.0,3.0,166128,NonResidential,Large Office
7826558.0,58.0,1999.0,1,1,1,138995.0,1.0,4.0,140302,NonResidential,Large Office
39482244.0,1191.0,1991.0,1,1,1,245940.0,1.0,6.0,154660,NonResidential,Other
8833847.0,37.0,1982.0,1,1,1,243018.0,1.0,5.0,268920,NonResidential,Large Office
1633543.0,18.0,1967.0,1,1,1,70000.0,1.0,2.0,90000,NonResidential,Warehouse
1119145.0,35.0,1966.0,1,1,1,50200.0,1.0,1.0,50200,NonResidential,Warehouse
242922.0,8.0,1941.0,1,1,1,63240.0,1.0,2.0,63240,NonResidential,Warehouse
10226525.0,265.0,2008.0,1,1,1,155111.0,1.0,2.0,69156,NonResidential,Other
7474529.0,142.0,2008.0,1,1,1,64034.0,1.0,2.0,64034,NonResidential,Retail Store
369967.0,2.0,1988.0,1,1,1,130293.0,1.0,4.0,106893,NonResidential,Self-Storage Facility
1225710.0,24.0,1997.0,1,1,1,106041.0,1.0,4.0,106041,NonResidential,Warehouse
1252326.0,44.0,1956.0,1,1,1,94470.0,1.0,3.0,94470,NonResidential,Self-Storage Facility
7801164.0,32.0,2002.0,1,1,1,150840.0,1.0,10.0,143508,NonResidential,Large Office
2138737.0,9.0,1987.0,1,1,1,69800.0,1.0,2.0,69492,NonResidential,Retail Store
400049.0,2.0,1966.0,1,1,1,22780.0,1.0,1.0,22780,NonResidential,Warehouse
6799906.0,295.0,1967.0,1,1,1,124423.0,1.0,1.0,124472,NonResidential,Distribution Center
1756460.0,52.0,1967.0,1,1,1,51040.0,1.0,1.0,50065,NonResidential,Distribution Center
2397620.0,53.0,1969.0,1,1,1,57540.0,1.0,1.0,57540,NonResidential,Distribution Center
1545460.0,6.0,1966.0,1,1,1,85400.0,1.0,1.0,85400,NonResidential,Warehouse
491688.0,2.0,1966.0,1,1,1,55700.0,1.0,1.0,55700,NonResidential,Warehouse
1843818.0,47.0,1964.0,1,1,1,52759.0,1.0,1.0,53250,NonResidential,Small- and Mid-Sized Office
1819156.0,46.0,1987.0,1,1,1,78672.0,1.0,6.0,51592,NonResidential,Small- and Mid-Sized Office
329908.0,6.0,1986.0,1,1,1,64660.0,1.0,3.0,64660,NonResidential,Self-Storage Facility
3894616.0,33.0,1927.0,1,1,1,32441.0,1.0,2.0,55916,NonResidential,Mixed Use Property
9687446.0,202.0,1968.0,1,1,1,162425.0,1.0,1.0,161678,NonResidential,Distribution Center
20959554.0,88.0,1949.0,1,1,1,101101.0,1.0,1.0,101101,NonResidential,Distribution Center
1434824.0,54.0,1980.0,1,1,1,59504.0,1.0,1.0,52613,NonResidential,Distribution Center
47699676.0,2345.0,1940.0,1,1,1,45340.0,1.0,1.0,56608,NonResidential,Other
17406674.0,106.0,1953.0,1,1,1,100000.0,1.0,1.0,104099,NonResidential,Refrigerated Warehouse
14061496.0,382.0,2003.0,1,1,1,51722.0,1.0,1.0,50734,NonResidential,Supermarket / Grocery Store
10244982.0,241.0,1980.0,1,1,1,44431.0,1.0,1.0,58480,NonResidential,Supermarket / Grocery Store
2871494.0,12.0,1981.0,1,1,1,196499.0,1.0,4.0,186971,NonResidential,Large Office
9594585.0,40.0,2005.0,1,1,1,217977.0,1.0,6.0,211900,NonResidential,Large Office
9626197.0,190.0,1996.0,1,1,1,98863.0,1.0,4.0,104014,NonResidential,Retail Store
3318427.0,14.0,1914.0,1,1,1,60676.0,1.0,2.0,62220,NonResidential,Small- and Mid-Sized Office
4157632.0,114.0,1970.0,1,1,1,65430.0,1.0,1.0,65430,NonResidential,Warehouse
6075376.0,36.0,2006.0,1,1,1,83715.0,1.0,3.0,59850,NonResidential,Large Office
12066927.0,50.0,1926.0,1,1,1,74864.0,1.0,3.0,80004,NonResidential,Other
2985264.0,73.0,1991.0,1,1,1,263528.0,1.0,2.0,323916,NonResidential,Warehouse
21451100.0,226.0,1932.0,1,1,1,209604.0,1.0,14.0,304052,NonResidential,Mixed Use Property
4860489.0,20.0,1978.0,1,1,1,50235.0,1.0,4.0,54175,NonResidential,Small- and Mid-Sized Office
2016090.0,54.0,1989.0,1,1,1,63896.0,1.0,2.0,98024,NonResidential,Distribution Center
2493876.0,58.0,1928.0,1,1,1,20000.0,1.0,1.0,50000,NonResidential,Mixed Use Property
5122778.0,21.0,1990.0,1,1,1,78521.0,1.0,5.0,77953,NonResidential,Large Office
7957871.0,167.0,1950.0,1,1,1,302812.0,1.0,2.0,302812,NonResidential,Retail Store
8793567.0,271.0,1974.0,1,1,1,78200.0,1.0,5.0,86400,NonResidential,Small- and Mid-Sized Office
5318122.0,31.0,1969.0,1,1,1,98539.0,0.0,2.0,98539,NonResidential,Other
6854660.0,28.0,1981.0,1,1,1,86483.0,1.0,6.0,86483,NonResidential,Small- and Mid-Sized Office
1206438.0,24.0,1976.0,1,1,1,34400.0,1.0,1.0,51600,NonResidential,Distribution Center
2530254.0,73.0,1968.0,1,1,1,140520.0,1.0,1.0,140520,NonResidential,Warehouse
5173012.0,57.0,1986.0,1,1,1,91645.0,1.0,5.0,91649,NonResidential,Large Office
6917064.0,29.0,2005.0,1,1,1,69712.0,1.0,3.0,69854,NonResidential,Medical Office
4912586.0,20.0,2005.0,1,1,1,60437.0,1.0,3.0,63909,NonResidential,Medical Office
916623.0,30.0,1948.0,1,1,1,46846.0,1.0,2.0,53472,NonResidential,Warehouse
1578728.0,61.0,1980.0,1,1,1,50417.0,1.0,1.0,50417,NonResidential,Warehouse
10544051.0,44.0,1987.0,1,1,1,113739.0,1.0,7.0,108618,NonResidential,Medical Office
16538558.0,311.0,1961.0,1,1,1,133298.0,1.0,3.0,133298,NonResidential,Medical Office
6627792.0,88.0,1965.0,1,1,1,173106.0,1.0,2.0,168619,NonResidential,Retail Store
53374736.0,1353.0,2002.0,1,1,1,113318.0,0.0,5.0,138509,NonResidential,Mixed Use Property
6359890.0,26.0,2000.0,1,1,1,103970.0,1.0,4.0,104500,NonResidential,Large Office
886585.0,21.0,1969.0,1,1,1,104786.0,1.0,2.0,104786,NonResidential,Warehouse
1831683.0,52.0,2000.0,1,1,1,51427.0,1.0,1.0,11440,NonResidential,Other
3455490.0,171.0,1973.0,1,1,1,110689.0,0.0,1.0,110689,NonResidential,Other
2401780.0,32.0,1948.0,1,1,1,53620.0,1.0,1.0,53620,NonResidential,Small- and Mid-Sized Office
3251316.0,70.0,1938.0,1,1,1,50008.0,1.0,1.0,50008,NonResidential,Small- and Mid-Sized Office
7428307.0,115.0,1900.0,1,1,1,123607.0,1.0,4.0,164380,NonResidential,Large Office
8149062.0,51.0,2009.0,1,1,1,187665.0,1.0,4.0,191000,NonResidential,Large Office
3533292.0,135.0,1957.0,1,1,1,43920.0,1.0,1.0,50832,NonResidential,Warehouse
2648492.0,15.0,1971.0,1,1,1,76486.0,1.0,1.0,76354,NonResidential,Refrigerated Warehouse
3004179.0,38.0,1956.0,1,1,1,98480.0,1.0,1.0,98480,NonResidential,Warehouse
3215276.0,58.0,1904.0,1,1,1,31602.0,1.0,2.0,53002,NonResidential,Mixed Use Property
24581652.0,681.0,2008.0,1,1,1,66737.0,1.0,3.0,116191,NonResidential,Mixed Use Property
15609961.0,289.0,1920.0,1,1,1,63904.0,1.0,3.0,106003,NonResidential,Mixed Use Property
11221341.0,294.0,1971.0,1,1,1,120074.0,1.0,11.0,124721,NonResidential,Large Office
6038778.0,25.0,1970.0,1,1,1,93905.0,1.0,7.0,94002,NonResidential,Small- and Mid-Sized Office
1177242.0,5.0,1974.0,1,1,1,93020.0,1.0,1.0,93020,NonResidential,Warehouse
13227826.0,292.0,2002.0,1,1,1,54434.0,1.0,1.0,61053,NonResidential,Supermarket / Grocery Store
11473106.0,63.0,1913.0,1,1,1,193154.0,2.0,7.0,154159,NonResidential,Large Office
2711176.0,11.0,1904.0,1,1,1,78564.0,1.0,5.0,78920,NonResidential,Small- and Mid-Sized Office
4637380.0,67.0,1906.0,1,1,1,65088.0,1.0,7.0,99440,NonResidential,Small- and Mid-Sized Office
2595510.0,11.0,1907.0,1,1,1,63871.0,1.0,6.0,73260,NonResidential,Small- and Mid-Sized Office
2477416.0,69.0,1900.0,1,1,1,34647.0,1.0,4.0,69817,NonResidential,Small- and Mid-Sized Office
4014786.0,33.0,1900.0,1,1,1,41609.0,1.0,4.0,84750,NonResidential,Small- and Mid-Sized Office
4577781.0,97.0,1907.0,1,1,1,160580.0,1.0,7.0,160580,NonResidential,Large Office
3200100.0,30.0,1900.0,1,1,1,42156.0,1.0,5.0,54805,NonResidential,Small- and Mid-Sized Office
14537088.0,60.0,2008.0,1,1,1,133961.0,1.0,5.0,137201,NonResidential,Large Office
2653491.0,11.0,1909.0,1,1,1,47145.0,1.0,6.0,73470,NonResidential,Small- and Mid-Sized Office
1918568.0,8.0,1906.0,1,0,1,33647.0,1.0,3.0,67755,Nonresidential COS,Other
2380205.0,31.0,1910.0,1,1,1,26250.0,1.0,3.0,56700,NonResidential,Mixed Use Property
2752010.0,97.0,1922.0,1,1,1,58472.0,1.0,1.0,82852,NonResidential,Warehouse
4121580.0,142.0,1953.0,1,1,1,50500.0,1.0,2.0,76442,NonResidential,Other
3572198.0,90.0,1962.0,1,1,1,85343.0,1.0,2.0,92792,NonResidential,Distribution Center
2225826.0,9.0,1941.0,1,1,1,142901.0,2.0,2.0,125519,NonResidential,Other
4243224.0,18.0,1900.0,1,1,1,104869.0,1.0,4.0,103200,NonResidential,Large Office
916782.0,11.0,1954.0,1,1,1,78814.0,1.0,1.0,78814,NonResidential,Warehouse
2849526.0,12.0,1910.0,1,1,1,51040.0,1.0,6.0,64800,NonResidential,Distribution Center
5473324.0,127.0,1904.0,1,1,1,43122.0,1.0,4.0,66842,NonResidential,Small- and Mid-Sized Office
2914870.0,12.0,1909.0,1,1,1,65508.0,1.0,6.0,64488,NonResidential,Small- and Mid-Sized Office
8410003.0,35.0,1904.0,1,1,1,183916.0,1.0,7.0,184322,NonResidential,Large Office
25106718.0,108.0,2009.0,1,1,1,282787.0,1.0,7.0,,NonResidential,Large Office
6080150.0,178.0,1914.0,1,1,1,63000.0,1.0,2.0,64512,NonResidential,Small- and Mid-Sized Office
66920216.0,277.0,2009.0,1,1,1,111774.0,1.0,6.0,174226,NonResidential,Mixed Use Property
2386256.0,104.0,1926.0,1,1,1,144050.0,1.0,7.0,144050,NonResidential,Warehouse
5631806.0,35.0,1930.0,1,1,1,60384.0,1.0,3.0,60592,NonResidential,Small- and Mid-Sized Office
78666608.0,780.0,1912.0,1,1,1,1000730.0,0.0,6.0,1380959,Campus,Large Office
7175554.0,109.0,1993.0,1,1,1,107704.0,1.0,1.0,107930,NonResidential,Retail Store
2027071.0,69.0,1926.0,1,1,1,99084.0,1.0,1.0,99084,NonResidential,Warehouse
2836310.0,49.0,1953.0,1,1,1,72719.0,1.0,1.0,72719,NonResidential,Distribution Center
3469568.0,27.0,1930.0,1,1,1,76624.0,0.0,4.0,76624,NonResidential,Small- and Mid-Sized Office
5449506.0,23.0,2001.0,1,1,1,53281.0,1.0,6.0,55123,NonResidential,Small- and Mid-Sized Office
18951732.0,459.0,2008.0,1,1,1,89131.0,1.0,5.0,89191,NonResidential,Medical Office
8156300.0,34.0,1991.0,1,1,1,121885.0,1.0,5.0,121885,NonResidential,Large Office
2455832.0,66.0,1973.0,1,1,1,56576.0,1.0,1.0,56572,NonResidential,Retail Store
2783102.0,14.0,2002.0,1,1,1,66839.0,1.0,6.0,106740,Multifamily MR (5-9),Mid-Rise Multifamily
25810732.0,681.0,2004.0,1,1,1,200184.0,1.0,0.0,225982,NonResidential,Medical Office
41075188.0,711.0,2006.0,1,1,1,385196.0,0.0,0.0,516407,NonResidential,Mixed Use Property
24303820.0,107.0,2000.0,1,1,1,303312.0,1.0,11.0,312512,NonResidential,Large Office
54933916.0,302.0,2005.0,1,1,1,914832.0,1.0,42.0,,NonResidential,Large Office
2858650.0,12.0,1926.0,1,1,1,51881.0,1.0,6.0,97720,NonResidential,Small- and Mid-Sized Office
15372981.0,118.0,1985.0,1,1,1,197408.0,1.0,10.0,215923,NonResidential,Medical Office
6042548.0,126.0,2005.0,1,1,1,109758.0,0.0,1.0,94713,NonResidential,Retail Store
14692964.0,93.0,2008.0,1,1,1,201365.0,1.0,9.0,201560,NonResidential,Medical Office
15264733.0,258.0,1973.0,1,1,1,170727.0,1.0,19.0,163504,NonResidential,Medical Office
8094666.0,231.0,1900.0,1,1,1,114919.0,1.0,6.0,205521,NonResidential,Large Office
3057194.0,13.0,1900.0,1,1,1,46000.0,1.0,6.0,56700,NonResidential,Small- and Mid-Sized Office
2979892.0,17.0,1925.0,1,1,1,72000.0,1.0,4.0,72000,NonResidential,Small- and Mid-Sized Office
4912097.0,20.0,2000.0,1,1,1,103000.0,1.0,4.0,96254,NonResidential,Large Office
9094316.0,306.0,2001.0,1,1,1,50000.0,1.0,3.0,57236,NonResidential,Other
20218860.0,497.0,1994.0,1,1,1,107427.0,3.0,1.0,102133,NonResidential,Other
8165506.0,34.0,1989.0,1,1,1,198911.0,1.0,26.0,276497,Multifamily HR (10+),High-Rise Multifamily
14579699.0,68.0,2008.0,1,1,1,243998.0,1.0,14.0,237540,NonResidential,Large Office
2337382.0,68.0,1996.0,1,1,1,21331.0,1.0,4.0,43540,NonResidential,Mixed Use Property
6637200.0,259.0,2002.0,1,1,1,80298.0,1.0,5.0,195993,Multifamily MR (5-9),Mid-Rise Multifamily
13387484.0,283.0,1994.0,1,1,1,81385.0,3.0,2.0,81336,NonResidential,Other
14798056.0,61.0,2001.0,1,1,1,352084.0,1.0,23.0,454273,NonResidential,Large Office
5654398.0,98.0,1929.0,1,1,1,79470.0,1.0,13.0,88470,NonResidential,High-Rise Multifamily
4183143.0,17.0,1982.0,1,1,1,98668.0,1.0,5.0,98668,NonResidential,Small- and Mid-Sized Office
7706278.0,91.0,2007.0,1,1,1,80157.0,1.0,1.0,130550,NonResidential,Large Office
20477696.0,321.0,1978.0,1,1,1,105100.0,1.0,1.0,105100,NonResidential,Large Office
12096274.0,307.0,2008.0,1,1,1,39500.0,1.0,1.0,57176,NonResidential,Supermarket / Grocery Store
2847620.0,67.0,1978.0,1,1,1,50660.0,1.0,1.0,50660,NonResidential,Retail Store
2262588.0,60.0,1937.0,1,1,1,39879.0,1.0,2.0,59800,NonResidential,Small- and Mid-Sized Office
28828670.0,119.0,2000.0,1,0,1,104667.0,1.0,4.0,110111,NonResidential,Large Office
28395298.0,117.0,2000.0,1,0,1,82273.0,1.0,4.0,87051,NonResidential,Large Office
8007916.0,37.0,2000.0,1,1,1,106449.0,1.0,5.0,103966,NonResidential,Large Office
5622940.0,100.0,1986.0,1,1,1,109978.0,1.0,5.0,129362,NonResidential,Large Office
13744640.0,57.0,1986.0,1,1,1,178625.0,1.0,7.0,197203,NonResidential,Large Office
10406544.0,43.0,1993.0,1,1,1,171783.0,1.0,3.0,187130,NonResidential,Large Office
16932472.0,70.0,2000.0,1,1,1,126218.0,1.0,5.0,133177,NonResidential,Large Office
1354595.0,6.0,1912.0,1,1,1,95330.0,1.0,5.0,95330,NonResidential,Self-Storage Facility
4813472.0,40.0,1918.0,1,1,1,64055.0,1.0,6.0,93555,NonResidential,Large Office
6813624.0,28.0,1905.0,1,1,1,110300.0,1.0,6.0,167860,NonResidential,Large Office
4697686.0,82.0,1910.0,1,1,1,80400.0,1.0,6.0,112560,NonResidential,Large Office
3572024.0,86.0,1910.0,1,1,1,74504.0,1.0,6.0,86204,NonResidential,Small- and Mid-Sized Office
5790654.0,103.0,1985.0,1,1,1,51036.0,1.0,2.0,145158,Nonresidential COS,Mixed Use Property
9720236.0,100.0,1951.0,1,1,1,110746.0,1.0,2.0,112896,NonResidential,Large Office
1045837.0,4.0,1960.0,1,1,1,99551.0,1.0,1.0,110613,NonResidential,Distribution Center
2487377.0,114.0,1951.0,1,1,1,119593.0,1.0,4.0,149881,NonResidential,Warehouse
6070227.0,46.0,1951.0,1,1,1,129420.0,1.0,3.0,98220,NonResidential,Warehouse
3196867.0,30.0,1970.0,1,1,1,44300.0,1.0,1.0,84420,NonResidential,Distribution Center
4542696.0,135.0,1961.0,1,1,1,73335.0,1.0,1.0,73335,NonResidential,Distribution Center
4944784.0,174.0,1931.0,1,1,1,61200.0,1.0,2.0,61200,NonResidential,Warehouse
2668821.0,57.0,1987.0,1,1,1,109090.0,1.0,1.0,111908,NonResidential,Distribution Center
3248561.0,13.0,1930.0,1,1,1,58605.0,3.0,2.0,89893,NonResidential,Mixed Use Property
17551536.0,326.0,1970.0,1,1,1,168735.0,1.0,1.0,118133,NonResidential,Supermarket / Grocery Store
26506420.0,735.0,2006.0,1,1,1,119570.0,1.0,6.0,143439,NonResidential,Other
4395726.0,18.0,2008.0,1,1,1,105206.0,1.0,4.0,113768,NonResidential,Large Office
6796054.0,49.0,2000.0,1,1,1,77174.0,1.0,2.0,51374,NonResidential,Small- and Mid-Sized Office
7733156.0,32.0,1998.0,1,1,1,81139.0,1.0,5.0,110524,NonResidential,Large Office
21677532.0,260.0,2008.0,1,1,1,97500.0,1.0,5.0,183574,NonResidential,Mixed Use Property
34293792.0,1011.0,1999.0,1,1,1,97365.0,1.0,4.0,97366,NonResidential,Laboratory
8279390.0,46.0,2000.0,1,1,1,162694.0,1.0,7.0,157186,NonResidential,Large Office
4976592.0,60.0,1974.0,1,1,1,85630.0,1.0,5.0,84210,NonResidential,Large Office
12485277.0,237.0,1902.0,1,1,1,90345.0,1.0,3.0,76893,NonResidential,Small- and Mid-Sized Office
9522477.0,112.0,1975.0,1,1,1,126648.0,1.0,8.0,126370,NonResidential,Large Office
16813130.0,110.0,1953.0,1,1,1,274362.0,1.0,7.0,274362,NonResidential,Large Office
17227228.0,227.0,1983.0,1,1,1,270237.0,1.0,15.0,261722,NonResidential,Large Office
9802898.0,234.0,1963.0,1,1,1,156414.0,1.0,11.0,169020,NonResidential,Large Office
273820064.0,1138.0,1981.0,1,1,1,218997.0,1.0,33.0,429405,NonResidential,Other
13738454.0,57.0,1981.0,1,1,1,328337.8125,1.0,19.0,293737,NonResidential,Large Office
21418702.0,416.0,1925.0,1,1,1,281598.0,1.0,18.0,335064,NonResidential,Medical Office
6911032.0,78.0,1929.0,1,1,1,78920.0,1.0,4.0,78920,NonResidential,Retail Store
10794688.0,249.0,1979.0,1,1,1,120065.8984375,1.0,7.0,43983,NonResidential,Mixed Use Property
50357440.0,208.0,1999.0,1,1,1,561684.0,1.0,0.0,507802,NonResidential,Other
3642356.0,132.0,1908.0,1,1,1,120437.0,1.0,10.0,132998,NonResidential,Large Office
7236532.0,30.0,1924.0,1,1,1,73563.0,1.0,3.0,77555,NonResidential,Retail Store
2875217.0,12.0,1909.0,1,1,1,44913.0,1.0,6.0,51218,NonResidential,Small- and Mid-Sized Office
72754048.0,602.0,1970.0,1,1,1,371450.0,1.0,29.0,387655,NonResidential,Large Office
14708842.0,413.0,1929.0,1,1,1,181471.0,1.0,27.0,203251,NonResidential,Large Office
19280292.0,80.0,1921.0,1,1,1,151740.0,1.0,13.0,189175,NonResidential,Large Office
16664132.0,69.0,1998.0,1,1,1,145491.0,1.0,13.0,219095,NonResidential,Large Office
4561015.0,31.0,1910.0,1,1,1,95942.0,1.0,7.0,122356,NonResidential,Large Office
2183368.0,9.0,1921.0,1,1,1,52250.0,1.0,3.0,52298,NonResidential,Small- and Mid-Sized Office
6942278.0,115.0,1911.0,1,1,1,82053.0,1.0,17.0,116640,NonResidential,Large Office
38797096.0,161.0,1981.0,1,1,1,987544.0,1.0,42.0,1047934,NonResidential,Large Office
8639106.0,36.0,1970.0,1,1,1,227556.0,1.0,22.0,129000,NonResidential,Large Office
92290896.0,581.0,1985.0,1,1,1,1680937.0,1.0,76.0,1632820,NonResidential,Large Office
8707656.0,74.0,1988.0,1,1,1,81873.0,1.0,5.0,89025,NonResidential,Medical Office
882883.0,11.0,1916.0,1,1,1,60122.0,1.0,2.0,60122,NonResidential,University
4185508.0,24.0,1910.0,1,1,1,84481.0,1.0,6.0,81300,NonResidential,Small- and Mid-Sized Office
13512825.0,233.0,1971.0,1,1,1,204993.0,1.0,9.0,224857,NonResidential,Large Office
12756465.0,53.0,1998.0,1,1,1,343400.0,1.0,8.0,321473,NonResidential,Large Office
1877162.0,59.0,1939.0,1,1,1,58500.0,1.0,2.0,58492,NonResidential,Other
4241088.0,18.0,1907.0,1,1,1,49473.0,1.0,6.0,62370,NonResidential,Small- and Mid-Sized Office
2739860.0,91.0,1960.0,1,1,1,77800.0,1.0,1.0,73296,NonResidential,Warehouse
14722732.0,185.0,1944.0,1,1,1,67536.0,1.0,4.0,99122,Nonresidential COS,Small- and Mid-Sized Office
6430727.0,27.0,1970.0,1,1,1,152511.0,1.0,1.0,141686,NonResidential,Other
6634006.0,170.0,1950.0,1,1,1,101278.0,1.0,1.0,93610,NonResidential,Small- and Mid-Sized Office
7592942.0,50.0,1973.0,1,1,1,141917.0,1.0,2.0,156188,NonResidential,Large Office
1955682.0,8.0,1966.0,1,1,1,56900.0,1.0,1.0,115620,NonResidential,Warehouse
10672019.0,44.0,1975.0,1,1,1,245240.0,1.0,5.0,238148,NonResidential,Large Office
207463.0,1.0,1969.0,1,1,1,71718.0,1.0,1.0,71718,NonResidential,Distribution Center
4790158.0,156.0,1969.0,1,1,1,34206.0,1.0,1.0,55450,NonResidential,Warehouse
3214756.0,107.0,1979.0,1,1,1,55000.0,33.0,1.0,54880,NonResidential,Distribution Center
7263592.0,139.0,1992.0,1,1,1,99471.0,1.0,1.0,102500,NonResidential,Retail Store
11336249.0,47.0,2004.0,1,1,1,164110.0,1.0,5.0,162150,NonResidential,Medical Office
9035150.0,128.0,2002.0,1,1,1,232685.0,1.0,6.0,88498,NonResidential,Other
9083152.0,275.0,1963.0,1,1,1,27382.0,1.0,1.0,50785,NonResidential,Supermarket / Grocery Store
12207844.0,108.0,2000.0,1,1,1,321828.0,1.0,5.0,283435,NonResidential,Other
15030439.0,545.0,1986.0,1,1,1,288048.0,1.0,1.0,411584,NonResidential,Distribution Center
1347380.0,34.0,1902.0,1,1,1,27283.0,1.0,4.0,72000,NonResidential,Mixed Use Property
10666600.0,44.0,2008.0,1,1,1,143301.0,1.0,4.0,142510,NonResidential,Large Office
5698848.0,67.0,1900.0,1,1,1,61592.0,1.0,6.0,79920,NonResidential,Small- and Mid-Sized Office
3527913.0,15.0,1946.0,1,1,1,178087.0,1.0,1.0,179413,NonResidential,Warehouse
1502811.0,6.0,1966.0,1,1,1,170632.0,1.0,1.0,170632,NonResidential,Warehouse
13342821.0,90.0,1994.0,1,1,1,220033.0,1.0,10.0,212533,NonResidential,Large Office
13374763.0,55.0,2009.0,1,1,1,295494.0,1.0,17.0,275166,NonResidential,Large Office
3894374.0,62.0,2009.0,1,1,1,41624.0,1.0,6.0,68100,NonResidential,Mixed Use Property
5160026.0,88.0,1956.0,1,1,1,85572.0,1.0,2.0,93803,NonResidential,Retail Store
1912537.0,8.0,1988.0,1,1,1,52924.0,1.0,1.0,52924,SPS-District K-12,K-12 School
2882466.0,12.0,1966.0,1,1,1,112484.0,1.0,2.0,123000,NonResidential,Warehouse
1262619.0,38.0,1978.0,1,1,1,52702.0,1.0,1.0,60448,NonResidential,Warehouse
280481280.0,8321.0,1994.0,1,1,1,1639334.0,7.0,14.0,1765970,Campus,Hospital
11237513.0,377.0,1928.0,1,1,1,215197.0,3.0,4.0,217800,NonResidential,Other
3110144.0,15.0,2004.0,1,1,1,26400.0,1.0,4.0,55800,NonResidential,Mixed Use Property
14038542.0,124.0,1990.0,1,1,1,146150.0,1.0,5.0,130262,NonResidential,Medical Office
6695353.0,28.0,1987.0,1,1,1,90266.0,1.0,5.0,90266,NonResidential,Other
1313444.0,25.0,2004.0,1,1,1,87332.0,1.0,4.0,80874,NonResidential,Warehouse
14166854.0,478.0,2003.0,1,1,1,100528.0,1.0,6.0,100528,NonResidential,Hotel
19525272.0,293.0,1999.0,1,1,1,134197.0,1.0,5.0,141718,NonResidential,Other
8771979.0,258.0,2008.0,1,1,1,88000.0,1.0,5.0,90583,NonResidential,Hotel
1112728.0,5.0,1988.0,1,1,1,132828.0,1.0,4.0,132828,NonResidential,Self-Storage Facility
14426560.0,296.0,1970.0,1,1,1,58047.0,1.0,1.0,70400,NonResidential,Warehouse
10678440.0,310.0,1995.0,1,1,1,130767.0,1.0,1.0,101830,NonResidential,Retail Store
1283425.0,5.0,1988.0,1,1,1,55353.0,1.0,3.0,55353,SPS-District K-12,K-12 School
7803098.0,153.0,1974.0,1,1,1,114000.0,2.0,4.0,114000,NonResidential,University
1262652.0,12.0,1965.0,1,1,1,157151.0,1.0,1.0,152365,NonResidential,Warehouse
47169052.0,209.0,1910.0,1,1,1,236359.0,1.0,6.0,320946,NonResidential,Medical Office
5487222.0,132.0,1958.0,1,1,1,74178.0,1.0,1.0,74178,NonResidential,Retail Store
794729.0,21.0,1987.0,1,1,1,80360.0,1.0,4.0,80360,NonResidential,Self-Storage Facility
10404856.0,279.0,1996.0,1,1,1,46280.0,1.0,3.0,46984,NonResidential,Supermarket / Grocery Store
2002362.0,8.0,2008.0,1,1,1,48103.0,1.0,2.0,51856,NonResidential,Other
6813592.0,28.0,1921.0,1,1,1,26044.0,1.0,3.0,53280,NonResidential,Mixed Use Property
17770254.0,83.0,1960.0,1,1,1,65434.0,1.0,3.0,65434,NonResidential,Large Office
732818.0,3.0,1976.0,1,1,1,31334.0,1.0,4.0,,Multifamily LR (1-4),Low-Rise Multifamily
